file_name	cdn_link
sa_000479.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9jzuLjTazJlNYG3CO1gs0VHFdu3-p3p64CtkMzeKEfKSUM-AE_Y1UkDY_W7kMEX0Ew9cpJqBIDZgaaRMFyChPCdf_i3tE.tar?_nc_gid&ccb=10-5&oh=00_Afe_42ivtJuc6rRR6xGLFTcRFHdoAttgat4rLK5i7PTy-g&oe=691C180D&_nc_sid=0fdd51
sa_000490.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_q0MHdUcL6On_e5SWyJ9hAMlhxlGFdglLwWk3opZf0YD1-F6E7xiaSj6wIgUKg48PSHqKswIxHrLmQ90yYssjBp2yiGM8.tar?_nc_gid&ccb=10-5&oh=00_Aff5WtX6pTLP7GCPskyMCro7PFN58GpZFdjxKAHcg3bHhA&oe=691C0403&_nc_sid=0fdd51
sa_000491.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_VSUAySEzMRk34sG3jnOFA5-HBjb6jnqzyef4sJEjWxXyjGBGmBFk3iOE3pNgGNknjciHA6piuQYINuNPglTh0j2NYXkc.tar?_nc_gid&ccb=10-5&oh=00_Aff5_LV_-Uj1wbIqN0faxQ2Rcpw_J7cKEF29BKoedOvw0A&oe=691BFBAB&_nc_sid=0fdd51
sa_000492.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9uEGuO3JE9o8psaUMGIGmNsl8ziflbcYsOtVQz6B771x_YssiI8QitrCJYUOBkpiZc3QEB0BXbFfzR-WKB9J5VB3bqoh8.tar?_nc_gid&ccb=10-5&oh=00_Afclc96YGy3iL5VlxoHlEEYKYbe6ColhsePt_DYgxdO3YA&oe=691C05CB&_nc_sid=0fdd51
sa_000493.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_dRfxmDVAu5u0x3ju0oY_8Cpg4XZuv2Zox_-IONQeZAqj1WF_c2x09HoG-6Met7FIguzsmIzxN1He7OrygEf5xSDuUJvw.tar?_nc_gid&ccb=10-5&oh=00_AfccIh6oge144FGrdE5vgEXpxrZwTZwTLzBLjhttBNCDiA&oe=691BEEF8&_nc_sid=0fdd51
sa_000494.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8n5dEFPHFdqzOMOyivr8BQ1B5xb4gDbj5810qSZgRg88po3NTEFQ1zfLZ3GdC3umUbEZC0hWYLedzcM24YquQD0vHotf8.tar?_nc_gid&ccb=10-5&oh=00_AffxsxMtyFUfGJ4Yu7FSNZX52Q7NSGaq671q_Z4LktP3dw&oe=691BFB71&_nc_sid=0fdd51
sa_000495.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-Epfjo_UIiVW8NouM2m0NvQtkxvgmngvdacPE9_1TLqrWBH33EvJau4MHoT-jOWX8yDpKFfG6bZedLp-75ZJ1O6bpBMKw.tar?_nc_gid&ccb=10-5&oh=00_AfeZTjk8s_Bda29ttzv6nZWkhi0o0XeBEKUBU-MMOjHXgw&oe=691BF0CA&_nc_sid=0fdd51
sa_000496.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8vhIgUOlFUWqhy9A2qSXAVnJN54NBNzJ54bcrgSXGqVCk1c1qgmPkOTCYXkQg4tpJka8hG7JUK9-A2GzQ51tbQ-yfsa6Q.tar?_nc_gid&ccb=10-5&oh=00_Afdh6kGDiIejwQf0B_fsbDt_Y5l-OJrWJC8OVr8Az8H9TQ&oe=691C0EAB&_nc_sid=0fdd51
sa_000497.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8f30xpubIVlpmwitdugEn8VpS38GUBpgHLQkx55uzeye4jQfkSjr_lrLimbnebBOGtCh8ZFy6z1BvyY8G7VZtoeMD9Qk8.tar?_nc_gid&ccb=10-5&oh=00_AfdmgrsiFyCxwCkZ4RRMvfoRIfsUunTKWAfVtVdTr36hsQ&oe=691BFD96&_nc_sid=0fdd51
sa_000498.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8wtuagbJVN8ws-4GjgUXzUXj4RsWsQ48tRoov2jy9owaaX7E6c6VTBzCVV5OwbHTBN_ds5bqzDQ9Om0LoeTK37WRmeMKQ.tar?_nc_gid&ccb=10-5&oh=00_AfegmohRadVnu099hWKyP4nOCEvXU4Kym3yiiAuUksFU8A&oe=691C0B68&_nc_sid=0fdd51
sa_000499.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9tEezJ6gsxOLZDydy7uIQaJmAndva4dwyUyLlTXPOczzEjbtLG9wfT_SPmv3wKUCYUw7D8JK_3eDQbpxde9speaya0ZPg.tar?_nc_gid&ccb=10-5&oh=00_AfcoUJ0tBQwfb7ibc-gKbrpFvgODRtoIXMduzB3VzyOCtQ&oe=691C0CF5&_nc_sid=0fdd51
sa_000560.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9HOm5gpp8G6hUl7L-9056OWMlWAI48jrupBibkxxX803DgjIgvudYdZCo817Q8QkTWYeMBM5R69oyt3ZTSgJVhnay2S2M.tar?_nc_gid&ccb=10-5&oh=00_AffntwQz2fiC6_12zf0t4doXUP9AWYSebiLrH4skcXFffw&oe=691C18E3&_nc_sid=0fdd51
sa_000561.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-kkkBIFtsLsokDZ2N7QEdTAgPIn8a2dgVyRQznpe9ordTfl_mAe_ZQL_6cOxZVyoyTlVIcNR_vfxVr5ORz7VOL5HbVdqk.tar?_nc_gid&ccb=10-5&oh=00_AffZ9qcdlwwBGVT30Zf9v_CYiD4AZkTdRR3WhIGr5dKB0Q&oe=691C10A5&_nc_sid=0fdd51
sa_000562.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8-8D6dfC5U0pOVrbic1QcAr9iPIkT_mYvZlTDG3flnl5YAsKY-b0kuKDVCHMY9ML5E2rVPVxksO62Yac3l9awW_0P7kYo.tar?_nc_gid&ccb=10-5&oh=00_Afcnne_6SwGKHJ6UnS1or1UdH7YSXH0FVSoAjlr7tsbmGg&oe=691BEFD9&_nc_sid=0fdd51
sa_000563.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8MQfTFnzpFGhwIIFbnhLZVNHgtT6X94_Xt2nynBqS5qQAvwbhJkI35v9HKTUWw39UW9xFae3YOoN7v1DqdKsci5XNuxyA.tar?_nc_gid&ccb=10-5&oh=00_AfdlforTtQ9coIKh3LvOje-fYTDVZGdLGdltDxY9wuMBCQ&oe=691C129C&_nc_sid=0fdd51
sa_000564.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-rovxVnojBWhV8iA2w-7OFtqEMKRyjn534eWMcK3RFo4l4tL65E9tzMz0rGLYDKsq-aG2168elqQcD4dBY949rxKli2Qw.tar?_nc_gid&ccb=10-5&oh=00_AfcKkoHducOd0PRIAn3wc76OUqIwYYywvp0faMp_GraxiQ&oe=691C1409&_nc_sid=0fdd51
